serviceappointment_id,created_date,appointment_date,status,arrival_window_start_time,arrival_window_end_time,on_site,service_territory,work_type,customer_home,serviceresource_id
7000002akmfAAA,2022-09-06,2022-10-06,cannot start,2022-10-06 08:00:00,2022-10-06 10:00:00,2022-10-06 10:10:00,T-Zeeland+Noord-Brabant-West,installation,0,v0000004dDECAY
7000002aqaMAAQ,2022-09-08,2022-10-06,completed,2022-10-06 12:00:00,2022-10-06 14:00:00,2022-10-06 14:14:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002bHWXAA2,2022-09-20,2022-10-07,completed,2022-10-07 06:00:00,2022-10-07 08:00:00,2022-10-07 06:46:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002bDBuAAM,2022-09-19,2022-10-06,cannot start,2022-10-06 06:00:00,2022-10-06 08:00:00,2022-10-06 08:03:00,T-Zeeland+Noord-Brabant-West,installation,0,v0000004dDECAY
7000002bEX8AAM,2022-09-19,2022-10-20,completed,2022-10-20 14:00:00,2022-10-20 16:00:00,2022-10-20 16:06:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002bMj6AAE,2022-09-21,2022-10-06,completed,2022-10-06 14:00:00,2022-10-06 16:00:00,2022-10-06 14:32:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002bCwVAAU,2022-09-19,2022-10-05,cannot start,2022-10-03 08:45:00,2022-10-03 09:45:00,2022-10-03 10:55:00,T-Zeeland+Noord-Brabant-West,installation,0,v0000004dDECAY
7000002bVIOAA2,2022-09-24,2022-10-21,completed,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 08:36:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002b3OTAAY,2022-09-14,2022-10-05,completed,2022-10-05 06:00:00,2022-10-05 08:00:00,2022-10-05 07:37:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002bV8YAAU,2022-09-24,2022-10-07,completed,2022-10-07 08:00:00,2022-10-07 10:00:00,2022-10-07 09:28:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002b4bFAAQ,2022-09-14,2022-10-07,completed,2022-10-07 10:00:00,2022-10-07 12:00:00,2022-10-07 10:11:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002awawAAA,2022-09-12,2022-10-05,completed,2022-10-05 10:00:00,2022-10-05 12:00:00,2022-10-05 12:12:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002ahhhAAA,2022-09-05,2022-10-07,completed,2022-10-07 12:00:00,2022-10-07 14:00:00,2022-10-07 13:42:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002apqxAAA,2022-09-08,2022-10-06,completed,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 10:48:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002b1q1AAA,2022-09-13,2022-10-06,completed,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 11:23:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002atAWAAY,2022-09-09,2022-10-06,completed,2022-10-06 06:00:00,2022-10-06 08:00:00,2022-10-06 06:51:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002arStAAI,2022-09-08,2022-10-06,completed,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 11:12:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002bWTIAA2,2022-09-26,2022-10-20,completed,2022-10-20 06:00:00,2022-10-20 08:00:00,2022-10-20 05:59:00,T-Zeeland+Noord-Brabant-West,repair,1,v0000004dDECAY
7000002beKjAAI,2022-09-28,2022-10-05,completed,2022-10-05 10:00:00,2022-10-05 12:00:00,2022-10-05 10:07:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002bbGTAAY,2022-09-27,2022-10-05,completed,2022-10-05 10:00:00,2022-10-05 12:00:00,2022-10-05 10:27:00,T-Zeeland+Noord-Brabant-West,repair,1,v0000004dDECAY
7000002bcP2AAI,2022-09-28,2022-10-06,cannot start,2022-10-06 08:00:00,2022-10-06 10:00:00,2022-10-06 10:09:00,T-Zeeland+Noord-Brabant-West,installation,0,v0000004dDECAY
7000002biISAAY,2022-09-29,2022-10-20,completed,2022-10-20 12:00:00,2022-10-20 14:00:00,2022-10-20 12:28:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002bTeDAAU,2022-09-23,2022-10-05,completed,2022-10-05 06:00:00,2022-10-05 08:00:00,2022-10-05 07:47:00,T-Zeeland+Noord-Brabant-West,repair,1,v0000004dDECAY
7000002bdJ5AAI,2022-09-28,2022-10-05,completed,2022-10-05 10:00:00,2022-10-05 12:00:00,2022-10-05 10:37:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002bKHeAAM,2022-09-21,2022-10-21,cannot start,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 07:01:00,T-Zeeland+Noord-Brabant-West,installation,0,v0000004dDECAY
7000002bTB6AAM,2022-09-23,2022-10-21,completed,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 09:45:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002awSxAAI,2022-09-12,2022-10-06,completed,2022-10-06 12:00:00,2022-10-06 14:00:00,2022-10-06 11:56:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002c5wAAAQ,2022-10-08,2022-10-20,cannot start,2022-10-20 08:00:00,2022-10-20 10:00:00,2022-10-20 08:34:00,T-Zeeland+Noord-Brabant-West,installation,0,v0000004dDECAY
7000002bayKAAQ,2022-09-27,2022-10-21,completed,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 13:00:00,T-Zeeland+Noord-Brabant-West,repair,1,v0000004dDECAY
7000002boA5AAI,2022-10-02,2022-10-20,completed,2022-10-20 06:00:00,2022-10-20 08:00:00,2022-10-20 07:58:00,T-Zeeland+Noord-Brabant-West,repair,1,v0000004dDECAY
7000002bQZjAAM,2022-09-22,2022-10-07,completed,2022-10-07 10:00:00,2022-10-07 12:00:00,2022-10-07 11:41:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002cJYXAA2,2022-10-13,2022-10-20,cannot start,2022-10-20 12:00:00,2022-10-20 14:00:00,2022-10-20 13:09:00,T-Zeeland+Noord-Brabant-West,repair,0,v0000004dDECAY
7000002bAGSAA2,2022-09-16,2022-10-07,completed,2022-10-07 06:00:00,2022-10-07 08:00:00,2022-10-07 07:49:00,T-Zeeland+Noord-Brabant-West,installation,1,v0000004dDECAY
7000002bwlSAAQ,2022-10-05,2022-10-21,cannot start,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 14:10:00,T-Zeeland+Noord-Brabant-West,repair,0,v0000004dDECAY
7000002bDjNAAU,2022-09-19,2022-10-07,cannot start,2022-10-07 10:00:00,2022-10-07 12:00:00,2022-10-07 12:09:00,T-Zeeland+Noord-Brabant-West,installation,0,v0000004dDECAY
7000002c5mUAAQ,2022-10-08,2022-10-21,completed,2022-10-21 10:00:00,2022-10-21 12:00:00,2022-10-21 11:59:00,T-Noord-Brabant-Midden,repair,1,v0000000V55CAE
7000002cCEFAA2,2022-10-11,2022-10-19,completed,2022-10-19 08:00:00,2022-10-19 10:00:00,2022-10-19 08:20:00,T-Noord-Brabant-Midden,repair,1,v0000000V55CAE
7000002bYZXAA2,2022-09-26,2022-10-18,completed,2022-10-18 14:00:00,2022-10-18 16:00:00,2022-10-18 14:46:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002c3NNAAY,2022-10-07,2022-10-21,cannot start,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 09:47:00,T-Noord-Brabant-Midden,installation,0,v0000000V55CAE
7000002bYuuAAE,2022-09-26,2022-10-19,completed,2022-10-19 14:00:00,2022-10-19 16:00:00,2022-10-19 15:20:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bhZ3AAI,2022-09-29,2022-10-22,cannot start,2022-10-22 12:00:00,2022-10-22 14:00:00,2022-10-22 14:18:00,T-Noord-Brabant-Midden,installation,0,v0000000V55CAE
7000002bMRqAAM,2022-09-21,2022-10-21,completed,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 12:31:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bldOAAQ,2022-09-30,2022-10-18,completed,2022-10-18 14:00:00,2022-10-18 16:00:00,2022-10-18 14:55:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bXwqAAE,2022-09-26,2022-10-22,cannot start,2022-10-22 06:00:00,2022-10-22 08:00:00,2022-10-22 08:17:00,T-Noord-Brabant-Midden,installation,0,v0000000V55CAE
7000002bXfZAAU,2022-09-26,2022-10-18,cannot start,2022-10-18 14:00:00,2022-10-18 16:00:00,2022-10-18 15:36:00,T-Noord-Brabant-Midden,installation,0,v0000000V55CAE
7000002cbsCAAQ,2022-10-20,2022-10-21,completed,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 12:30:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002b77mAAA,2022-09-15,2022-10-18,completed,2022-10-18 10:00:00,2022-10-18 12:00:00,2022-10-18 10:22:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bi9kAAA,2022-09-29,2022-10-19,completed,2022-10-19 14:00:00,2022-10-19 16:00:00,2022-10-19 14:30:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bICxAAM,2022-09-20,2022-10-18,completed,2022-10-18 08:00:00,2022-10-18 10:00:00,2022-10-18 10:41:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bSF7AAM,2022-09-23,2022-10-22,completed,2022-10-22 08:00:00,2022-10-22 10:00:00,2022-10-22 09:20:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bSxJAAU,2022-09-23,2022-10-19,completed,2022-10-19 12:00:00,2022-10-19 14:00:00,2022-10-19 13:38:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bhGuAAI,2022-09-29,2022-10-21,cannot start,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 06:55:00,T-Noord-Brabant-Midden,installation,0,v0000000V55CAE
7000002bXIzAAM,2022-09-26,2022-10-18,completed,2022-10-18 12:00:00,2022-10-18 14:00:00,2022-10-18 12:34:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002aqNXAAY,2022-09-08,2022-10-19,cannot start,2022-10-19 06:00:00,2022-10-19 08:00:00,2022-10-19 07:05:00,T-Noord-Brabant-Midden,installation,0,v0000000V55CAE
7000002b6qHAAQ,2022-09-15,2022-10-22,completed,2022-10-22 06:00:00,2022-10-22 08:00:00,2022-10-22 08:08:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bF7BAAU,2022-09-19,2022-10-21,completed,2022-10-21 14:00:00,2022-10-21 16:00:00,2022-10-21 14:57:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bYOoAAM,2022-09-26,2022-10-22,completed,2022-10-22 14:00:00,2022-10-22 16:00:00,2022-10-22 15:52:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bxoDAAQ,2022-10-05,2022-10-19,completed,2022-10-19 08:00:00,2022-10-19 10:00:00,2022-10-19 09:12:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bAOCAA2,2022-09-16,2022-10-18,completed,2022-10-18 12:00:00,2022-10-18 14:00:00,2022-10-18 13:01:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002arQ3AAI,2022-09-08,2022-10-19,completed,2022-10-19 12:00:00,2022-10-19 14:00:00,2022-10-19 14:02:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002b5BcAAI,2022-09-14,2022-10-22,completed,2022-10-22 10:00:00,2022-10-22 12:00:00,2022-10-22 11:24:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bbbbAAA,2022-09-27,2022-10-22,completed,2022-10-22 14:00:00,2022-10-22 16:00:00,2022-10-22 14:19:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002cPw1AAE,2022-10-17,2022-10-21,completed,2022-10-21 10:00:00,2022-10-21 12:00:00,2022-10-21 10:31:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bTZhAAM,2022-09-23,2022-10-18,completed,2022-10-18 10:00:00,2022-10-18 12:00:00,2022-10-18 11:41:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002cQvYAAU,2022-10-17,2022-10-21,completed,2022-10-21 10:00:00,2022-10-21 12:00:00,2022-10-21 11:36:00,T-Noord-Brabant-Midden,repair,1,v0000000V55CAE
7000002bbFkAAI,2022-09-27,2022-10-22,completed,2022-10-22 10:00:00,2022-10-22 12:00:00,2022-10-22 11:36:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bWyuAAE,2022-09-26,2022-10-18,completed,2022-10-18 12:00:00,2022-10-18 14:00:00,2022-10-18 13:10:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bkscAAA,2022-09-30,2022-10-21,completed,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 06:52:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002c3pMAAQ,2022-10-07,2022-10-18,cannot start,2022-10-18 06:00:00,2022-10-18 08:00:00,2022-10-18 08:13:00,T-Noord-Brabant-Midden,installation,0,v0000000V55CAE
7000002cE1mAAE,2022-10-12,2022-10-21,completed,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 09:33:00,T-Noord-Brabant-Midden,repair,1,v0000000V55CAE
7000002bMadAAE,2022-09-21,2022-10-19,completed,2022-10-19 12:00:00,2022-10-19 14:00:00,2022-10-19 13:06:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bi8DAAQ,2022-09-29,2022-10-19,cannot start,2022-10-19 10:00:00,2022-10-19 12:00:00,2022-10-19 11:05:00,T-Noord-Brabant-Midden,installation,0,v0000000V55CAE
7000002bpzEAAQ,2022-10-03,2022-10-19,completed,2022-10-19 08:00:00,2022-10-19 10:00:00,2022-10-19 08:18:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bMXyAAM,2022-09-21,2022-10-21,completed,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 06:18:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bOpfAAE,2022-09-22,2022-10-22,completed,2022-10-22 10:00:00,2022-10-22 12:00:00,2022-10-22 12:21:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bmArAAI,2022-09-30,2022-10-21,completed,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 14:02:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002aCS1AAM,2022-08-20,2022-10-22,completed,2022-10-22 08:00:00,2022-10-22 10:00:00,2022-10-22 08:53:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bkLsAAI,2022-09-30,2022-10-22,completed,2022-10-22 12:00:00,2022-10-22 14:00:00,2022-10-22 13:22:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bIBQAA2,2022-09-20,2022-10-22,completed,2022-10-22 06:00:00,2022-10-22 08:00:00,2022-10-22 07:08:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bmMiAAI,2022-09-30,2022-10-22,completed,2022-10-22 08:00:00,2022-10-22 10:00:00,2022-10-22 09:25:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002cHhIAAU,2022-10-13,2022-10-21,cannot start,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 09:47:00,T-Noord-Brabant-Midden,installation,0,v0000000V55CAE
7000002bMWRAA2,2022-09-21,2022-10-21,completed,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 13:07:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002bHILAA2,2022-09-20,2022-10-21,completed,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 07:07:00,T-Noord-Brabant-Midden,installation,1,v0000000V55CAE
7000002c6T9AAI,2022-10-09,2022-10-19,completed,2022-10-19 12:00:00,2022-10-19 14:00:00,2022-10-19 13:33:00,T-Zeeland+Noord-Brabant-West,installation,1,700000007ceCAA
7000002bbjuAAA,2022-09-27,2022-10-21,cannot start,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 12:39:00,T-Zeeland+Noord-Brabant-West,installation,0,700000007ceCAA
7000002b0t9AAA,2022-09-13,2022-10-21,cannot start,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 08:11:00,T-Zeeland+Noord-Brabant-West,installation,0,700000007ceCAA
7000002bed7AAA,2022-09-28,2022-10-21,completed,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 08:53:00,T-Zeeland+Noord-Brabant-West,installation,1,700000007ceCAA
7000002bMIyAAM,2022-09-21,2022-10-21,completed,2022-10-21 14:00:00,2022-10-21 16:00:00,2022-10-21 15:55:00,T-Zeeland+Noord-Brabant-West,installation,1,700000007ceCAA
7000002blelAAA,2022-09-30,2022-10-21,cannot start,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 07:01:00,T-Zeeland+Noord-Brabant-West,installation,0,700000007ceCAA
7000002c18zAAA,2022-10-06,2022-10-21,completed,2022-10-21 10:00:00,2022-10-21 12:00:00,2022-10-21 12:00:00,T-Zeeland+Noord-Brabant-West,installation,1,700000007ceCAA
7000002bqkZAAQ,2022-10-03,2022-10-21,cannot start,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 06:47:00,T-Zeeland+Noord-Brabant-West,installation,0,700000007ceCAA
7000002bwWcAAI,2022-10-05,2022-10-21,cannot start,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 13:32:00,T-Zeeland+Noord-Brabant-West,installation,0,700000007ceCAA
7000002cQkaAAE,2022-10-17,2022-10-21,cannot start,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 13:47:00,T-Zeeland+Noord-Brabant-West,installation,0,700000007ceCAA
7000002cRgZAAU,2022-10-17,2022-10-19,completed,2022-10-19 14:00:00,2022-10-19 16:00:00,2022-10-19 14:55:00,T-Zeeland+Noord-Brabant-West,installation,1,700000007ceCAA
7000002cJ5BAAU,2022-10-13,2022-10-21,cannot start,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 08:03:00,T-Zeeland+Noord-Brabant-West,installation,0,700000007ceCAA
7000002cUWrAAM,2022-10-18,2022-10-21,cannot start,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 09:18:00,T-Zeeland+Noord-Brabant-West,installation,0,700000007ceCAA
7000002cOOIAA2,2022-10-15,2022-10-19,cannot start,2022-10-19 08:00:00,2022-10-19 10:00:00,2022-10-19 10:00:00,T-Zeeland+Noord-Brabant-West,installation,0,700000007ceCAA
7000002bhuQAAQ,2022-09-29,2022-10-21,completed,2022-10-21 10:00:00,2022-10-21 12:00:00,2022-10-21 11:39:00,T-Zeeland+Noord-Brabant-West,installation,1,700000007ceCAA
7000002bm8lAAA,2022-09-30,2022-10-21,completed,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 09:07:00,T-Zeeland+Noord-Brabant-West,installation,1,700000007ceCAA
7000002c78lAAA,2022-10-10,2022-10-13,completed,2022-10-13 06:00:00,2022-10-13 08:00:00,2022-10-13 06:00:00,T-Gelderland-Noord,repair,1,v0000000V04CAE
7000002cFAlAAM,2022-10-12,2022-10-20,completed,2022-10-20 10:00:00,2022-10-20 12:00:00,2022-10-20 11:40:00,T-Overijssel,installation,1,v0000000V04CAE
7000002b4jYAAQ,2022-09-14,2022-10-12,completed,2022-10-12 06:00:00,2022-10-12 08:00:00,2022-10-12 07:45:00,T-Overijssel,installation,1,v0000000V04CAE
7000002ax5fAAA,2022-09-12,2022-10-06,completed,2022-10-06 06:00:00,2022-10-06 08:00:00,2022-10-06 07:14:00,T-Overijssel,repair,1,v0000000V04CAE
7000002bpYwAAI,2022-10-03,2022-10-05,completed,2022-10-05 08:00:00,2022-10-05 10:00:00,2022-10-05 08:00:00,T-Overijssel,repair,1,v0000000V04CAE
7000002aiL3AAI,2022-09-05,2022-10-05,completed,2022-10-05 06:00:00,2022-10-05 08:00:00,2022-10-05 07:06:00,T-Overijssel,installation,1,v0000000V04CAE
7000002b7QeAAI,2022-09-15,2022-10-12,completed,2022-10-12 08:00:00,2022-10-12 10:00:00,2022-10-12 10:02:00,T-Overijssel,installation,1,v0000000V04CAE
7000002bqrBAAQ,2022-10-03,2022-10-04,completed,2022-10-04 06:00:00,2022-10-04 08:00:00,2022-10-04 07:34:00,T-Gelderland-Noord,repair,1,v0000000V04CAE
7000002cJLsAAM,2022-10-13,2022-10-20,cannot start,2022-10-20 08:00:00,2022-10-20 10:00:00,2022-10-20 10:05:00,T-Overijssel,installation,0,v0000000V04CAE
7000002buFaAAI,2022-10-04,2022-10-11,completed,2022-10-11 06:00:00,2022-10-11 08:00:00,2022-10-11 07:06:00,T-Overijssel,repair,1,v0000000V04CAE
7000002b1bGAAQ,2022-09-13,2022-10-12,completed,2022-10-12 06:00:00,2022-10-12 08:00:00,2022-10-12 07:57:00,T-Overijssel,repair,1,v0000000V04CAE
7000002aSjtAAE,2022-08-29,2022-10-19,cannot start,2022-10-19 06:00:00,2022-10-19 08:00:00,2022-10-19 06:25:00,T-Overijssel,installation,0,v0000000V04CAE
7000002cFLFAA2,2022-10-12,2022-10-17,completed,2022-10-17 08:00:00,2022-10-17 10:00:00,2022-10-17 08:41:00,T-Overijssel,installation,1,v0000000V04CAE
7000002bbg7AAA,2022-09-27,2022-10-13,completed,2022-10-13 08:00:00,2022-10-13 10:00:00,2022-10-13 09:58:00,T-Overijssel,repair,1,v0000000V04CAE
7000002bHW3AAM,2022-09-20,2022-10-20,completed,2022-10-20 06:00:00,2022-10-20 08:00:00,2022-10-20 06:21:00,T-Overijssel,installation,1,v0000000V04CAE
7000002cIlaAAE,2022-10-13,2022-10-13,completed,2022-10-13 12:00:00,2022-10-13 14:00:00,2022-10-13 14:03:00,T-Overijssel,repair,1,v0000000V04CAE
7000002bdU8AAI,2022-09-28,2022-10-06,completed,2022-10-06 06:00:00,2022-10-06 08:00:00,2022-10-06 07:09:00,T-Overijssel,repair,1,v0000000V04CAE
7000002b0ZJAAY,2022-09-13,2022-10-11,completed,2022-10-11 06:00:00,2022-10-11 08:00:00,2022-10-11 07:29:00,T-Overijssel,repair,1,v0000000V04CAE
7000002b6zEAAQ,2022-09-15,2022-10-13,cannot start,2022-10-13 06:00:00,2022-10-13 08:00:00,2022-10-13 06:14:00,T-Gelderland-Noord,repair,0,v0000000V04CAE
7000002aiJCAAY,2022-09-05,2022-10-04,completed,2022-10-04 08:00:00,2022-10-04 10:00:00,2022-10-04 09:17:00,T-Gelderland-Noord,installation,1,v0000000V04CAE
7000002aWKEAA2,2022-08-30,2022-10-20,completed,2022-10-20 08:00:00,2022-10-20 10:00:00,2022-10-20 09:46:00,T-Overijssel,installation,1,v0000000V04CAE
7000002bID2AAM,2022-09-20,2022-10-21,completed,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 08:20:00,T-Overijssel,installation,1,v0000000V04CAE
7000002bqQPAAY,2022-10-03,2022-10-12,completed,2022-10-12 08:00:00,2022-10-12 10:00:00,2022-10-12 09:30:00,T-Overijssel,repair,1,v0000000V04CAE
7000002bH8zAAE,2022-09-20,2022-10-20,cannot start,2022-10-20 06:00:00,2022-10-20 08:00:00,2022-10-20 06:39:00,T-Overijssel,installation,0,v0000000V04CAE
7000002cR3XAAU,2022-10-17,2022-10-17,completed,2022-10-17 14:00:00,2022-10-17 16:00:00,2022-10-17 14:37:00,T-Gelderland-Noord,installation,1,v0000000V04CAE
7000002aTGsAAM,2022-08-29,2022-10-05,completed,2022-10-05 06:00:00,2022-10-05 08:00:00,2022-10-05 06:19:00,T-Overijssel,installation,1,v0000000V04CAE
7000002cIw9AAE,2022-10-13,2022-10-13,completed,2022-10-13 12:00:00,2022-10-13 14:00:00,2022-10-13 13:55:00,T-Overijssel,installation,1,v0000000V04CAE
7000002cPpyAAE,2022-10-17,2022-10-17,completed,2022-10-17 08:00:00,2022-10-17 10:00:00,2022-10-17 10:04:00,T-Gelderland-Noord,installation,1,v0000000V04CAE
7000002bqVPAAY,2022-10-03,2022-10-12,completed,2022-10-12 10:00:00,2022-10-12 12:00:00,2022-10-12 10:52:00,T-Overijssel,repair,1,v0000000V04CAE
7000002bxOyAAI,2022-10-05,2022-10-06,cannot start,2022-10-06 08:00:00,2022-10-06 10:00:00,2022-10-06 10:11:00,T-Overijssel,repair,0,v0000000V04CAE
7000002bKEBAA2,2022-09-21,2022-10-13,cannot start,2022-10-13 08:00:00,2022-10-13 10:00:00,2022-10-13 08:46:00,T-Overijssel,repair,0,v0000000V04CAE
7000002avjxAAA,2022-09-12,2022-10-11,completed,2022-10-11 06:00:00,2022-10-11 08:00:00,2022-10-11 07:26:00,T-Gelderland-Noord,repair,1,v0000000V04CAE
7000002aV2xAAE,2022-08-30,2022-10-04,completed,2022-10-04 08:00:00,2022-10-04 10:00:00,2022-10-04 08:28:00,T-Gelderland-Noord,installation,1,v0000000V04CAE
7000002aY9hAAE,2022-08-31,2022-10-04,completed,2022-10-04 06:00:00,2022-10-04 08:00:00,2022-10-04 06:59:00,T-Gelderland-Noord,installation,1,v0000000V04CAE
7000002bQTWAA2,2022-09-22,2022-10-06,completed,2022-10-06 08:00:00,2022-10-06 10:00:00,2022-10-06 08:31:00,T-Overijssel,installation,1,v0000000V04CAE
7000002acIcAAI,2022-09-01,2022-10-06,completed,2022-10-06 06:00:00,2022-10-06 08:00:00,2022-10-06 06:18:00,T-Overijssel,installation,1,v0000000V04CAE
7000002bhD2AAI,2022-09-29,2022-10-05,cannot start,2022-10-05 08:00:00,2022-10-05 10:00:00,2022-10-05 10:13:00,T-Overijssel,repair,0,v0000000V04CAE
7000002b1ZtAAI,2022-09-13,2022-10-11,completed,2022-10-11 08:00:00,2022-10-11 10:00:00,2022-10-11 09:36:00,T-Overijssel,installation,1,v0000000V04CAE
7000002c7BkAAI,2022-10-10,2022-10-20,completed,2022-10-20 12:00:00,2022-10-20 14:00:00,2022-10-20 13:39:00,T-Utrecht-Noord,installation,1,700000007cYCAQ
7000002cLUmAAM,2022-10-14,2022-10-20,completed,2022-10-20 14:00:00,2022-10-20 16:00:00,2022-10-20 14:40:00,T-Utrecht-Zuid,installation,1,700000007cYCAQ
7000002cZ5SAAU,2022-10-19,2022-10-21,completed,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 08:23:00,T-Utrecht-Noord,installation,1,700000007cYCAQ
7000002c4GDAAY,2022-10-07,2022-10-21,cannot start,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 07:15:00,T-Utrecht-Zuid,installation,0,700000007cYCAQ
7000002cbKZAAY,2022-10-20,2022-10-21,completed,2022-10-21 10:00:00,2022-10-21 12:00:00,2022-10-21 11:05:00,T-Utrecht-Zuid,installation,1,700000007cYCAQ
7000002bvjMAAQ,2022-10-05,2022-10-21,cannot start,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 13:01:00,T-Utrecht-Noord,installation,0,700000007cYCAQ
